commit,probability,prediction,vulnerability_type
423089e964410adbf13af3de42e3c9dd5a1babd6,0.0,0,0
02dfe7193704817184b522888ffa926e6b73f648,0.0,0,0
b25a60177aa70ae45784018cb124703d673d5317,0.01,0,0
d855e13e01c7f9f616610746dea9bdc55ac4ba2a,0.0,0,0
073f59c407b06c1b64d84808f1bee9f9457222f9,0.0,1,CWE-404
8c9103c4aff40931aa932cb274f27af273d2c065,0.0,0,0
7dccddc6fb224069f941e3f610b6be32ff658577,0.0,0,0
32e902a94e24fc5a00168d0df3301098704c61fb,0.0,0,0
bc617526db53246648a6690645572829bcc21a12,0.0,0,0
c38048e793e4cdf21759d4b068561d3bb0041ae6,0.0,0,0
40c1affc13b98c4fe9367ec70197bc796d398d24,0.0,0,0
4cf96c56420b89dc7145f906ac2bc67c880998ea,0.0,0,0
a9b7f72bc999f2e3c40607edd6974fd240966a08,0.02,0,0
ab307dc645502d025c2760160062d5032da56bf7,0.02,0,0
1531241c54b36be74967753cdea78c16831f7aa5,0.0,1,CWE-275
9f0eb9e129398d8907ec990b18c03f20ee0de15e,0.0,1,CWE-290
acbb531a1212b3008360685c506a42e9ba57c29c,0.0,0,0
033e987c03e025fa15eeae036578384e65f49af0,0.0,0,0
6d6b3a032dfac23207f475b5bfe692e290f83c85,0.0,0,0
f29dbb08668318b84d7bca0bd63c585e0169545e,0.02,0,0
46dacba52a19d1414ba249499a48382c16242d99,0.0,0,0
ab0905f46d43b71228fa501d4981f419e710c7f1,0.01,0,0
1010884e0a6d391d3628ffdb057f1812ef08ed73,0.0,0,0
fc3100d64f0ae383ae8d845989103da06d62763b,0.0,0,0
cf3e6ce92f1c9686129d0fd4a5d39c0fb38792ec,0.01,0,0
86d9287b6d7370c88b3b69d0f43b8d783f8fd03b,0.0,0,0
51e9cff268e328a6c034780f9c3b0b3fe26d1bac,0.0,0,0
e6e3c666880847ad908692087ca6d5015895dffa,0.0,1,CWE-732
d0b17ea025477ce13ebe5d802ada232a57e1a2f2,0.0,0,0
305c77aa8211beefe9c4081a8ffea4280c9765fc,0.01,0,0
6a0832b2c829b47122bacd1bf1ea64b0d8ec3e2b,0.0,0,0
9fbb9984517031008de230218933b29c9ee1a58e,0.0,0,0
0b7368dda011611855c66543f0b9c66b5bd646d1,0.0,0,0
2d4d3032018a4a3e5b0760aee31f49d4e99cfadd,0.0,0,0
f4c690101c74afcc58deead71f6302fe343718b7,0.0,0,0
909a18f73b30ed33495b9ee87114c0ed4fbd9cee,0.0,1,CWE-639
64eaabda73382b5b826dcd426200edc7c6c47d8b,0.01,0,0
bb377c8d6c61920d889b961bd5c862eaac8b28e4,0.01,0,0
f26e428da505709ec03b2ed2c9eb3db82b30bd7b,0.0,0,0
3c29b2f8512d4d2d702a2a2f985106a312818ddc,0.04,0,0
304b5183fda43b5c5bef4008453db30fa688b10e,0.0,0,0
877c20f420749aa30d4a144823f2c167d129784e,0.0,0,0
4962ea601f6ee08a4f774750dc37bac2fd92c2ca,0.0,0,0
e08634d8fbdb0526c1bec9a3cf16ece09b962c98,0.0,0,0
f178e5173f737c33f421a7a994a3ab67a8a4eb86,0.0,1,CWE-89
124fc732c15ef37b7ee9db25b1e9f9b20c799623,0.02,0,0
0aed4f81fe5b9b15ab9b35baa4300f29ab03d65f,0.0,0,0
707e04c5d5aa6aee4cd5e7b0b11f96110f166367,0.0,0,0
86ed0774cf0de1d281ca3c773758c9fe6f2784b4,0.0,1,CWE-264
9699151b039ecc5fad9ac6c6c02e9afdbd26f15f,0.01,0,0
fae5a15573fb314d0a5bc06f3929fd5ec6ffe5a5,0.01,0,0
19863d497dd1f74099998d4e5788d270de6423d6,0.0,0,0
f05faf5f22ecc20d3ba9791d7c60beb2d20aff52,0.0,0,0
d4d9e1d40514e2746f9e05335d646512ea1020c6,0.01,0,0
ea9e45c89a4822d74a9d97fef8480707d584da4d,0.0,0,0
d2d4fcd903f3c675d85a4d32bff280f4a5bc8e6e,0.0,0,0
4fd12788ebd352308e3f3c5f0f9bc607ababc867,0.0,1,CWE-539
51024f75591d00a52dd867906a763b4e2107e288,0.03,0,0
5d0c839324c510c976059e58f98199d4bc1d9842,0.01,0,0
692a3cab11932d2aaa7b1b628cacc513ba73a5e5,0.0,0,0
4ff77d44512100b8b1258b98491776755f45d30b,0.0,0,0
f4db05df0e0bc665b98e7cda33d4572071884d03,0.0,0,0
e9c580de4efcc0c1eefbb60bf3f454ee43dd4e1e,0.0,0,0
ce13208e13b5dec73993c583d4c64ab7714e4a7a,0.0,0,0
cab76c0f6482df5140efa2ca93c9e2d972fcd9b0,0.0,0,0
c75772e3f079b9265738e2f54644ee47f932d99a,0.0,0,0
91ac78bc587eb2ac931136c9da9609b142410209,0.0,0,0
86e11b1e78ad6937ef32d64ca34013306c9abc28,0.0,0,0
ae32be70d76bf0379e99e0111fa979420599f2f5,0.0,0,0
21bd039bb41a59cdbd6c93670433e3b473720653,0.0,0,0
c2786c8ea732592f708e588f0f5849716914a313,0.0,0,0
29be60235b9bf86bb38f28349b405bb112250d4b,0.0,0,0
221baae0012e56e4043b914fec47340ef3a1e0c8,0.0,0,0
f9ccd209c3d121668c51a992613c698f2a774cb3,0.01,0,0
bb35a6ef7da492e7df1fe8772716ff88c172b4cc,0.0,0,0
7aa3dfc42104588f65301d20324388ac2c9a6b11,0.0,0,0
4dd009180a06ad973620c5beec28f2a6839c16ca,0.0,0,0
1e76609cc1646c5222feefe86a3433a79be4fb73,0.01,0,0
a6d36303e91b79379da2e2ffaa608dba704d3eb8,0.0,0,0
914f6fc1ae4953db7a02e7290db67a33f1b48689,0.0,1,CWE-539
c4d1fcf3a2ea89b6d6221fa8b4588c77aff50995,0.0,0,0
068a17a5805dfbca4bbf03e664ca6b19709cc7a8,0.0,0,0
28fd8953059fe7d9acd57ef6620457cb41a80509,0.0,0,0
032a9e17a7201765228262b9b6731839dcfdf885,0.0,0,0
e6c54619d151eeec32055bbd713cda11a9182246,0.0,0,0
45aac10717479b5c2445e7704cd742b0d754aaa8,0.0,0,0
1ea95900468ec45c251dd44093830569af28e657,0.0,0,0
31b77c1877a807ab6184b22ab2310e096536b9b5,0.0,0,0
c324ecfb2d4a6608d7a5f848968180c7995fc9a6,0.0,1,CWE-539
28d07380c2ae5786e242be336ccc1c9e3111f3fa,0.0,0,0
a19f0601feb598aa55a644a7b9f32232fea9a51f,0.0,0,0
cc35896ea3e4532919ec81b17f36299117debe79,0.0,0,0
a566864b607317fc95cbe190bbf0b8b928fcfa77,0.0,0,0
2be1aa619bca699e2850baf53c7cc3561f1c1ac2,0.01,0,0
781001ff9678e5df048cca3d4290c1638a28cafa,0.01,0,0
c301149ad43ee2c611e7b8d4f2826f524f3385aa,0.0,0,0
d8ba15241607c67b033609a5a7dddbfa13b74c5d,0.0,0,0
767e73c3d5bd86e0aa4d24ca97553dc668d92edf,0.0,0,0
56f8d442942ee51824b4683be83f776a811a3f2a,0.0,0,0
5321333520b95a4f355916923af6c24dd10ed5dc,0.02,0,0
1a2a4d06e1e95260c470ebe3a945f61bbe8c1fd8,0.0,0,0
04c0635058256e2f4618139c237e56b5a4bdbb8f,0.01,0,0
2258b7bcc265b5fe9bfa79ddd079f57e61557da7,0.0,0,0
97beb77f319f119957235233396627bb22283da0,0.0,0,0
0a8e6c1fb77612feba350a67dad3e548300785a7,0.0,0,0
4cdf44c46b699934b86b9d842cfd4448b7dbe58e,0.0,0,0
91927b7c76437db860cd86a7714476b56bb39d07,0.0,0,0
0d1aca12896b6459d0a1c41fcac5b67bf5351817,0.0,0,0
1dbd2fd9cbf29c74131e439ce80fb2efde56ee32,0.0,0,0
2ff286c26c29b69b02ca99656d26d2f8cfd54682,0.0,1,CWE-22
baf68c0a8ae4e6a284d510b43ceb0e38cdc23934,0.02,0,0
04c2bb56f5203b296b24314810eca02f5dc7e491,0.0,0,0
97c7a6a68beab2e1c771ab7787607c6cafa56591,0.0,0,0
8d05670e5342af6570cf9002d69eb45d0762821e,0.0,0,0
82d9426e4a1a500b90b05457574dee1afe1408f8,0.0,0,0
aaf36070510cd95f8d77ec208fda8a555b507a1d,0.0,0,0
2c463823cb897a8e1758518c911646f5605cdd82,0.0,0,0
2779b7b30a0dcf4c53f98898da19d05425415b4d,0.0,0,0
9a90c9dd64d2f03601833a70786d485851bd1b53,0.0,0,0
909a196d2754388d3b15a34b688095c655792124,0.01,0,0
f379a108a45a800bff059034f939224e4535a8e7,0.01,0,0
4c5309c266df33d62d61381bc93428a072c516a4,0.0,0,0
430dcbd0463573fece704263648cc15e891c3d49,0.0,0,0
1287dabd0b23326be491125698dd982e4ae28887,0.0,0,0
2fd80635b602ac92268fd47e94f7c89de22578bc,0.04,0,0
05a8c94ddf4bc48888d3dfbdcfff3eddc0f15093,0.0,0,0
c22eb807b0c8125101f6a274795425be2bbd0386,0.0,0,0
c589c34e619c8700ab16b152dd9c8ee58356b319,0.0,0,0
454eb184f0c2255a9d33fbdd096906b8e18ef582,0.0,0,0
a89cd8d87c48b1d3561ce74af79e1d4fbaa034b7,0.0,0,0
e44ddfd477bdf3fa37438722055afa3aa4e5f8a3,0.0,0,0
914e49b9b7375b22c15fd2ae9a3c3da44841e5ac,0.03,0,0
5036dc67d0f61a5c62ed3c45405648e7dc0d4d0a,0.0,0,0
dec95d75897125133380c7ce3c6ce58c93c06f10,0.02,0,0
6a92598e149bcc2b5ec0a6c0cd940ef19b9ae86f,0.0,0,0
f7208df7d9d5cd5e15e2d89237e828f32b63f135,0.0,0,0
7db462cdf6352af6d1ff85e52ffa82539f1c11e4,0.0,1,CWE-502
3a1e4561ad63b303b092387ae006bd41468ece63,0.01,0,0
b9e0c6d28c3e89cf27ce15b14a8c2300ad32a4e5,0.0,0,0
e8a02572252f9115c2b8296c40fd8b985f06f872,0.01,0,0
cee0628e0d53be82bd644ce258c3d3e90e64eced,0.0,0,0
bc0bd353852cc6e968b6ed3eb4aa029889dc99d5,0.02,0,0
f7ba0eccf72dda3694a6ac14cfee4dfe051465fb,0.02,0,0
10203a34725ec75136b03d64fd2126b321419ac1,0.0,0,0
9e4ad2f685bfde0cdb47c7a9cd95edec40c2e35b,0.0,1,CWE-502
8f27dc1af5238adbc14000f073178ee4a2c2b3cf,0.0,0,0
9b63dda16ec02c758f43143abcb8c5eeaecef8ae,0.0,0,0
04c7fb53e0437f83e2476e5d55a1af61959fadf5,0.0,0,0
b9cfa11205a5afb50d2220448c85025094e30a6d,0.0,0,0
6d774732517f1d63b7999c5691fc0bf046023faf,0.0,0,0
d6dd322d7ab2029ef982be7e148e2e7671c015ca,0.01,0,0
2525109f90cf3a91a909621266ec6854a83805e2,0.0,0,0
08300c211409c212e010fe2e2f2883e573a04ce2,0.01,0,0
aefd7319c0b7b2410d06238246b7755b289e4837,0.01,0,0
7c90c93c0b061da81f69fabdd57125b2783c15fb,0.02,1,CWE-79
c19b863e8194df2bbaea7b6e1b57b817297d10be,0.0,0,0
d1476aa11e26019bc47cb8a3c7cd3445ac051283,0.0,0,0
bf55b7afce53718ef96f4e6616da62c0ccac37dd,0.0,0,0
5bc9b3a1f6a003f6456f717b590615ea98e2d6fb,0.0,0,0
447d681e8b23fec360c95131c0b037d82dce495c,0.0,0,0
d5d6b7d76d171a2e6861609dcd92e714ee62ad88,0.0,1,CWE-94
d5884afcf36c567a713fc0ee33e905e5361f6eaf,0.0,0,0
49f07be43d031f0407db8ae1b8cdf6452a79e558,0.0,0,0
0ef6ec7564a99b7feba05ef728c5c6c29ad39032,0.0,0,0
9015cbb6eb7a50b04352d625e3907dfbb70684d0,0.0,0,0
44c80c29ccc9cab9c9cc2d6cda98fe0dff3556b8,0.01,0,0
d72348fb5ca634583bf3f79996cc4b3ef91d9c3a,0.02,0,0
c350069f6442d3920d14a57cb97fcb868ad54030,0.0,1,CWE-264
0b742797aaada3a2e243175a69d542d2ed997aac,0.0,0,0
3ddf44ea5a2c1c8c55f4f4072a611791c79d4e7c,0.01,0,0
0c6c848471347704185452631cd6667bf903f6e2,0.0,0,0
9327b5c9c9e3a1b18e5b52491dc438d1e28b5e40,0.0,0,0
81e7fdd7ccff3745db0b0d8ffa1ec9fab6dcee67,0.0,0,0
afd0b4091fef7a1290cf76c6da8c9a24a3553d58,0.0,0,0
398f8fe1c48e19e29f099a55bb49d601911f463d,0.0,0,0
6b8f4ee56fb27ac36fb3dbec91b5eb04beb90287,0.0,1,CWE-22
ae69da05a7749e21c7526831173405e3570917b2,0.0,0,0
f9476b96b5c19a843d6256b8d228ebf1edabb1b6,0.0,0,0
a4cf92b0c076597618d61b4c5badca6e773abae7,0.0,0,0
54ac4ab2b53ce9fcb66b8250dee91c070e4167ed,0.04,0,0
3538026f6f145b2811f4d515992565d6cbe969b0,0.01,1,CWE-434
495a1e5c3aec4d44558cd86161b8385f1b1b6822,0.0,0,0
2bfa57bff184437028025933d26fecb215355173,0.0,1,CWE-94
313d9f28c1d5e0254ca16f2df0f1b737e30c0993,0.0,0,0
f7382fbbd846dd3bdea6b8c03b6af22faf0ab94f,0.0,0,0
4e8673c5c3dfdce5e4241e03ce42263d73666d45,0.01,0,0
f9bc378ab779ee6a8e7d7fe976d8b655c48cc85c,0.01,0,0
da5f770ae31e0df17b1b8a143d13fee805d8deb3,0.0,0,0
3363eeb26298b9d30fc5ec29101e5dd205d04db9,0.01,0,0
4b60223adb09e3f5ca6ea62fd7604f4957584dc1,0.04,0,0
8a2e9abac8dbdab154461484a19261daf05926f7,0.0,0,0
d03fe5de8d1b78dd8190a9bce04bb228719b9947,0.0,0,0
6b6367a3d3238129b1c30214a5fbbf161bba829e,0.6,1,CWE-120
69738dadcda1b242a0b5e41d5d2fe4be3f55a448,0.0,0,0
641a12484562b3a740b940620ac2c47a626c9861,0.0,0,0
9eb4a06788a598573c751af1a7e46639afc89513,0.0,0,0
a4edaa0270587adf4c429c79837810d5261a906a,0.02,0,0
f4f2ca1509288f6f780af50659693a89949e7e46,0.0,1,CWE-539
d6d393d268435ac08b4216c7fbb198e6ebb248ff,0.0,0,0
76b91be3d360af85f4ad2a27a54268726bee7679,0.0,0,0
3a614f39e61140dd2478ce5b7564ec8a53269ea4,0.01,1,CWE-922
3323f9f9bf90a60632d644a2c41f0bb129bce7a7,0.01,0,0
0da3b39af3d961486758262ca71d2135d7013048,0.0,0,0
cc9c4e0f4e2f665b793be021e926401564429a68,0.01,0,0
e7bf720bf0f9c3764be3936bc8cc145fbc8e6dca,0.0,0,0
504c211981c4a2aab0b9f00c9b86dc3a2a67a08e,0.0,0,0
0046710609c414e4a944206c5f868f40fafb54b4,0.0,0,0
6d54ed3c93f1e05a483201b087142998381c9be8,0.0,0,0
7e765f46a6b3a5b2fc48e10657bea7016e5c5e4b,0.0,0,0
2464d8dc1907b832222ec19d1d0500d9306c47d5,0.06,0,0
db99b5fc77e6cec47d80703b471f1efe04527d2f,0.04,0,0
c5cbdacb8acec54e140c879393c8c7dd658c3488,0.0,0,0
822785094fe21fa22173c6b58739535200432834,0.0,0,0
8c7203bcee4c4f98a22487b4631fe068b992099b,0.0,0,0
5a840f636491fa52a003fb8f674f6db39d5edd66,0.01,0,0
19ddcc4cbb43464493a4b82332a1ab96da823451,0.01,0,0
bf1fea8dcc0a054257dfe892bad713e5c0288201,0.0,0,0
7a471fe745f63841d42beab7932ec43a6963c2fc,0.0,0,0
dc15c0517b010a9444a2c05794dae980f2a2cbd9,0.0,0,0
50ed5c915907e1954e90d52aac8b8ab124b309ad,0.0,0,0
a502e1089e3f711599023de5baa3af2b911c630a,0.0,0,0
bbbd1210b43d7a7aff60ccc3c92561beaf6b2bb3,0.02,0,0
8ab78f720ae478d533e30b202baec4b451741579,0.0,0,0
4f5e331cb8e11face3025aa6578662dde489c3ad,0.0,0,0
1bdd86fb1ca40dd3536abf16b6273230c15537b6,0.01,0,0
2f78be51ebe8578bce5469924cedf7ac8bc06a85,0.01,0,0
0b19ef13b405d0db3ba1f37de4d3dc0ccf5888d7,0.0,0,0
12e25e1041d044d4204f2b7c54695e14e8ffb282,0.0,0,0
cfc1bf183aa4760726445c6f4fcf5f4133cb1665,0.0,0,0
bb4b7624d9dd17dcda44703d5d69292a85fe2d4d,0.0,0,0
f6a59a22b0c157c4c4e5fd7232f868138223be64,0.0,1,CWE-539
b1c1df0b6b82998142c0b974e4295e4288d545bf,0.01,0,0
4a6a5f0b4aaf8c8ea4c426f0eb734d02201511e5,0.0,0,0
9ea0e7299223d10f61eee4db62ed0d4aec8f52e4,0.0,0,0
7ecd6c5186f3958b726edb3f5e5851f12ad56485,0.0,0,0
5ec7d09818881b87052c41259e5cb781683977d2,0.0,0,0
6653c61202d104e59c8e741329fcc567f7bc36b8,0.09,0,0
136be99e6e2130d3cd960b6b7d0ca86b6f011e5f,0.0,1,CWE-79
a901b31e99442f087051ae7efdcbc9ad6e6a5b33,0.0,0,0
e23c52b3295a525fbaae9e7ed3e7061fea6dffc2,0.06,0,0
2aaf2bf4a21ddafbaf6efb9e2d6777489b3e31d0,0.0,0,0
681c461910b1b72af263ec735bac1310b2fadcd0,0.0,0,0
e7ae6f013df1d2752ab67958461b0db3ad438e06,0.01,0,0
c77bf91b4315efed2b61633567acc7ac3c46959c,0.02,0,0
c7972307ee1c89e6efe8091e332a4f618b7d5d43,0.0,1,CWE-20
93c7943583517381318bb820728052974fe01c22,0.0,0,0
57f2c9aed9fecbb1e6798ec33613141afe74fd31,0.01,0,0
af83068ffc2b3533d9195b1f59132551f6027976,0.0,0,0
49f3a9c00011d4d63590b42df0b3aabbb51d5ba4,0.0,1,CWE-502
32e750516c653bc3005aaef87124a587a7bef196,0.0,0,0
2d2fd151d4e699da269e586713e785a758f45157,0.0,0,0
e0093b4b732f6495b0fb1cd6747cbfedcdcf63ed,0.01,0,0
598b142f6d6778e48beb5b7f42dac3279ea3a98c,0.03,0,0
820723dde0c9ec9a4fc68406a0e5aee1dc83f836,0.0,0,0
c4bd509d477373b79b2becb625634d3441193005,0.0,0,0
ed6c64489ef11d9ac5fb4b4c89d455a4f1ae8083,0.0,0,0
49ec0d8ed2462f0d4e8294b9eeb3a735c83f0319,0.0,0,0
ded346fad2f2c86bc13ac3beaf5e00e969f04442,0.0,0,0
7551264186f176ca5801aa84d60c7b91d8fba31f,0.0,0,0
9695e9c192b866793110c885fb87143de8cebf2a,0.01,0,0
3d44bfb08d4b230d2ad8b111469a8ae4c6957bca,0.0,0,0
424c3232b04ac97176d105ffaaed80edcaa19b92,0.0,0,0
b79da97cf8751d7b196a87cc8bced0bb3334a0d3,0.0,0,0
3bc136c2cc99236cc91394ac4aed7b3e5087d284,0.0,0,0
02055b6d40d0cff867a9e41cad48edcaf6e10f2f,0.0,0,0
130c0f47fdf9c533deb1136cad5136f6cb7020f0,0.0,0,0
700d9b5b5bc710021e978c95ef271e49bc79cc89,0.0,0,0
d0052339236072bbf08c1d600c0906126b1ab258,0.0,0,0
f7b7ade499737a5a3f5de42f188846eaa30d940c,0.0,1,CWE-922
afdb6c2d34c2e7f4e6e31acaa0df029023f96b05,0.0,0,0
43487c678d6e4e7182bfa70d2bc75422578782aa,0.0,0,0
3cdbb84fab1dfbe157804eb72e279265eaaa2cb7,0.0,0,0
d5747e0aa0e52fc07ac4b4cae40c70ac9697f2fc,0.0,0,0
d0702de9afcde4e0fda8f00e270ee2f5b4b50412,0.0,0,0
fae2172c83ace0e75b0d6b98665b8e5e8615e692,0.0,0,0
7c91b3021c7af9bea6b65f51d645f7574a883870,0.0,0,0
ec2bfb7d23b4790a5fbe3b5d73a3418966d7e8ad,0.0,0,0
c74aaa3920f116fe4c1003153838144c37d6e527,0.0,0,0
2fefa16cec5a719f5cbc26c0672dd2099cd2ed9b,0.0,0,0
182ff2d63c9a25c14ee1e7dc9e6d63e9079df677,0.0,0,0
f95233a8893c8873a288efb06263822587510314,0.0,1,CWE-539
7448054c38c547af171cb1a8df4c5c08b9d86ae5,0.01,1,CWE-79
95eca1e195a3b41baa1a725c2c5af8a09d885e4b,0.0,0,0
e095db0bc6c53a0b7ac3d915c5feb7678049dc33,0.0,1,CWE-922
6aef687d933fc285192dcf819bc64d0019cead53,0.0,0,0
35caceb145ff23340edcd67dd813bfd95f1ff6e6,0.06,0,0
4ca6a1fac328477c642329676d6469dba59019a3,0.0,0,0
866c5a1733b23971c7541d591e9738f9511334db,0.0,0,0
e58ebcd14210d3def22ba44d9d14daffbe2eb8e0,0.0,0,0
af6b1cce9812273c7f597be6536d28eaec6fb89b,0.0,0,0
9012a53f067a78022947e18050b145c34a3dc599,0.01,0,0
22a46dee24351fd5f4f188ad80554cad79c82524,0.0,0,0
8c65e1f719ecf7ec7ed3094bbd763f88708d26eb,0.0,0,0
012200abc78909d6c5b511a39895659897eab09d,0.0,0,0
8c4f69d711481a18c70cb9a6c0a5367604894320,0.0,0,0
294783e092217bb973b38dbefa11ec4c86878a0e,0.0,0,0
e98c400610abf3402833dad96fd64d86e9a4408b,0.01,0,0
507d967bc1d103695440e27f888244e014bcf7be,0.0,0,0
98b0120668a87837475cc9991eb627165bc28508,0.0,0,0
0970769aceb9bccf038f5dba72379f68431f94db,0.0,0,0
b49ea62074942e8839a5139d40234e57e200f91c,0.0,0,0
f8111c241afa75544032dcfa23df0699c91f9866,0.0,0,0
d80f381f321ab739e8a702ecc882560a5838b1fb,0.0,0,0
34bbf9647598043512f1dd65c9228c6daf8d2b39,0.01,0,0
d3a8daca587157dda52991448258800e9cf1f657,0.09,0,0
f4b85d24b21058215dd67e1c804d47c7b4ee2fda,0.02,0,0
c6754cf52ecfb655f04707cef0d4c2d41e1c9587,0.0,0,0
17b209da4925ada855259ff5b746aaa684def0f5,0.0,0,0
0ba47146f7ff3dedcf35f568be57d41d47c5bdfe,0.01,0,0
cd4e6a351201270cd2769e1e2af7e9fb875a3f80,0.0,0,0
e0b43c8eb951790ac844ddadb886365b0e5ac814,0.0,1,CWE-502
b4558d7481aefc865b0b52bf9b285ebcf2e8b59f,0.0,0,0
9835632cf43fd6d1f8b8f40a88892a45b6bfad6e,0.0,1,CWE-922
96b6041d70493676524769485d749f54fa93ea42,0.0,0,0
ccf6e0d9774657892e6715d519ea1c48c692158a,0.0,0,0
11a9eacde99f6333707b2399054d66ebbc0eb2a9,0.0,0,0
34c2f90d8ed325a892618ce0e42ebe916966d4d8,0.0,0,0
2abffec0f02ef400ca434890f5baf08fc24dd7ca,0.0,0,0
45d4635216d0bdc885ff45efd393f6f8afb81f98,0.01,0,0
41bbba537598522daaf8369778de6d1225a4998e,0.0,0,0
d8f4460989d6d6749ff649f1c5439de38c2dfeab,0.0,0,0
02f91d5b6408b7972fdadb938fe9a95907a00a1b,0.01,0,0
2a1f467cb9e00d7b6c437443d6414370f3e6ff40,0.0,0,0
fcf3f133682d5d5c853290841accd5170d2ccc70,0.0,0,0
ada22597ce895c4af1fad824e8da2a86aa9bd5f4,0.01,0,0
1b338abe3abb8c73f004c34d4b8a9272b89dfd5d,0.0,0,0
9ea78fd00a49f0691c1a5134eb59d4e5bb380a2a,0.0,0,0
bff19b1d0b2c62882ca4b8f900b52f410c09e967,0.0,0,0
464ac47f81c07d5630026d3ce1251da00c469e00,0.0,0,0
dfc538ce4eec42e431f50556fe10651514489866,0.0,0,0
24fe8f7fb20a18dbd168943416191e1d7d387f86,0.01,1,CWE-732
4e240985d8b856e62e4e0377283138cf51cc398e,0.0,0,0
fef7dc6dac591879b467e91f5b5602c20faf5b42,0.0,0,0
e76a17c2d9c7f91d3ee6469568535189e1c201ca,0.01,1,CWE-200
0ce8323c0d6908edd126c011ad2d44a72a022c48,0.02,0,0
7263a7fc3d0c0c17616c2e5309e0fd52ed654ecc,0.0,0,0
cec3ef8793ee3ab608fabde61c401532ab608ad9,0.02,0,0
687a0082ffbd0aa433b05a53c007e26dc2f6f6cb,0.0,0,0
dc85437736e1fc90e689bb1f6c51c8f1aa9430eb,0.02,0,0
705cc899e3b5dc3fbc194975ca7b8909b8dc8be1,0.02,0,0
5e0a7ecb6629461b28adc1a5aabcc0ede122f201,0.0,0,0
2d8a3b7e8b0408dfeb933ac5cfd3a58f5bac49af,0.02,0,0
46ae6160489151034bca19aa6c40ba0df6b53bcc,0.0,0,0
361ecb1d1a4d6d113a6a9cedcc272d3b09c485bd,0.0,1,CWE-264
e5b8fc6ac158f65598f58dba2c0d52ba3b412f52,0.0,1,CWE-290
d05434ac40029afb1e26b620940f6ba33c03a0f1,0.0,0,0
f8922b5107d098c78f846c8c999f96111345de8d,0.01,0,0
4532bd01d57ee13c3ca881eceac1bf9da96a4d7e,0.01,0,0
85970a627f308483053f18a342037245d0fee469,0.0,0,0
f5abb05f8c7358dacdcb866fe2813f6d8efd5830,0.01,1,CWE-434
ee402df9a25d1f0e15247511f524c0b7df102a27,0.0,0,0
f3547866a15e4386a92107fa95892e6a9f60916f,0.0,0,0
3a391a39593b48341f0908511590a6c0e55cc069,0.0,0,0
66066e1bba041459c2f879666b79e4a2158f5905,0.0,0,0
89a32d32fb573b32bbe129421602c2b3c3c247ec,0.0,0,0
c9c62f4e2c9b526c5cbade3f3a61f126e6587c16,0.0,1,CWE-94
6250282f7fc37c5903d051174a69053a80e1b1bd,0.0,0,0
b4ed69ba16ad5f5cfee2009ed86f10c06dce74e0,0.0,0,0
f3090fc710e30a749acaf9e5dfbe20dd163cf15d,0.0,0,0
d4c3bdb0f1fffeab899926a85f1b27aabcfd9fa4,0.02,0,0
52fd004e296ac07cde820af9e3139d47dda03cf8,0.0,0,0
7dce91368f85f6f415db4bdb4fb4701e45163dc0,0.0,0,0
f3054866e5e0b6833cac931c7960077a2ea7ab43,0.05,0,0
e609a4565f9ededc5c982175c297bb08058f767c,0.0,0,0
c73d594ccc91a0647acfae324f53c2fab45547c3,0.0,0,0
ee226421f1f920e4a6787296d56654eee746b28a,0.0,0,0
0a5e9d45e172e6aeecefe02e668e454a870bca56,0.0,0,0
5c9fb1899400096c6818181c525897a31d57e488,0.0,0,0
b5557666bda56ce4b9464a3dbc65e2a1fa1e482b,0.0,0,0
9e5b50b54d1032634979c224f2dd11c84f2900b7,0.01,0,0
69b920bb134417213adce260e15da3f751922cf4,0.01,0,0
31d1d3741f16bd80ec25f72dcdbf6bbdc5664374,0.0,1,CWE-79
1b6ea3080d86e8c3a249cda92fbd20417e942704,0.0,0,0
15b7199a1fd37eff4c695e09d573f3db9f4274b7,0.01,0,0
147ae57d4dfa0508109f93b78a7d8b92819e1f83,0.0,0,0
043fff873dfeac74c977f4f09b6e4a015643d23f,0.0,1,CWE-327
6d99e238397859f2df58c60e28905193b2dd6762,0.03,0,0
a6ccce23afc2a09a17ac2a86a2b726b58df609df,0.08,0,0
4838727ea060b96775fdf0594c694b58076d993e,0.0,0,0
c75e8aa6e1ff904c75ace8e9ddb213b412c7216c,0.0,0,0
ac0ab12fe9b15f04af2e6b2dd8f3e4a7bfad752b,0.0,0,0
03968481e0bf9e6ad2b657bb82f23f3cf0e02135,0.0,0,0
889ad4ef8181093d5c088d5518c7b353ddb48455,0.0,0,0
c6a1a261c6a2b41c0a6248c1b09d9d6326610459,0.01,0,0
c3072208437f56371bc772671595becbcf85c119,0.0,1,CWE-94
351107bc8d378e794b295b0f58246274cb995c74,0.0,0,0
24101488ded13ef7ddcb2c1a25a4452b8b4d581b,0.0,0,0
afcc12c41ad82c5b63194502592de015604dbd47,0.0,0,0
f88a68facd9a15b94f8c195d9d2c0b30c76c595a,0.02,0,0
e3f335148adc6742728ff8fef4a011d42fa5c7b1,0.0,0,0
51118ba84c9d1523cf6555dd8933b83210af60ab,0.0,0,0
0e7bbdbeaf7f42d2a277cd1206edd24a4c88f304,0.0,1,CWE-502
2d6bfc261a02662ec7a3a78df3e05e453e8b168d,0.03,0,0
